filename,class_label,data_source
1.자동차_71495_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71496_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71497_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71498_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71499_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_715_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_71501_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71502_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71503_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71504_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71505_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71506_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71507_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71508_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71510_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71511_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71512_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71513_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71514_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71515_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71516_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71517_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71518_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71519_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71522_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71523_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71524_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71525_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71526_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71527_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71528_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71529_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71531_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71532_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71533_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71535_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71536_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71538_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71539_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71540_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71542_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71543_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71544_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71546_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71547_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71548_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71549_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71550_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71551_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71552_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71553_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71554_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71555_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71556_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71557_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71558_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71560_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71561_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71562_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71563_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71564_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71565_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71566_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71567_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71568_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71572_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71573_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71574_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71575_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71576_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71577_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_71578_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_716_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_717_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_718_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_719_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_72_1.wav,차량경적,Ai_Hub_도시소리데이터
1.자동차_720_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_721_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_722_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_725_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_728_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_73_1.wav,차량경적,Ai_Hub_도시소리데이터
1.자동차_730_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_732_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_735_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_737_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_74_1.wav,차량경적,Ai_Hub_도시소리데이터
1.자동차_744_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_747_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_748_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_749_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_75_1.wav,차량경적,Ai_Hub_도시소리데이터
1.자동차_751_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_752_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_753_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_755_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_75543_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75545_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75547_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75551_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75553_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75554_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_756_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_75721_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75740_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75751_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75760_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75793_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_758_1.wav,차량주행음,Ai_Hub_도시소리데이터
1.자동차_75815_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75828_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75835_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75843_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75846_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75849_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75861_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75868_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75875_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75876_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75885_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75889_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75896_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75903_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75913_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75921_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75927_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75942_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75953_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75961_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_75967_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76_1.wav,차량경적,Ai_Hub_도시소리데이터
1.자동차_76240_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76241_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76245_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76246_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76247_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76248_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76256_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76317_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76318_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76319_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76321_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76323_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76516_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76536_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76539_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76543_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76546_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76551_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76562_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76563_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76564_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76566_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76567_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76569_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76574_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76575_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76577_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76578_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76579_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76606_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76617_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76619_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76623_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76629_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76631_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76639_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76645_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76649_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76651_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76654_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76656_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76666_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76668_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76670_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76685_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76687_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76688_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76695_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76702_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76703_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76706_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76707_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76708_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76710_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76711_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76712_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76713_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76714_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76715_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76716_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76717_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76719_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76721_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76722_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76724_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76726_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76727_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76728_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76729_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76730_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76732_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76733_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76734_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76736_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76737_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76738_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76741_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76742_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76743_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76747_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76750_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76751_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76753_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76755_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76756_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76757_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76759_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76835_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76837_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76843_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76844_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76845_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76846_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76849_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76850_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76852_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76854_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76856_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76857_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76858_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76859_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76867_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76868_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76869_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76870_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76871_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76872_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76873_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76874_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76876_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76877_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76878_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76880_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76883_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76885_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76886_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76887_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76888_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76889_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76890_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76892_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76893_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76894_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76895_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76896_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76898_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76902_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76905_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76906_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76907_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76908_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76909_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76910_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76911_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76912_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76913_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76914_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76915_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76916_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76917_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76918_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76919_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76920_1.wav,차량사이렌,Ai_Hub_도시소리데이터
1.자동차_76921_1.wav,차량사이렌,Ai_Hub_도시소리데이터
